"2019, 03, 27, 20, 12, 23",29.723167680798007
"2019, 03, 27, 20, 12, 25",28.14730087628866
"2019, 03, 27, 20, 12, 27",33.565600856423174
"2019, 03, 27, 20, 12, 29",35.97746724050633
"2019, 03, 27, 20, 12, 31",39.04700090452261
"2019, 03, 27, 20, 12, 33",27.312352977099234
"2019, 03, 27, 20, 12, 35",34.317896363636365
"2019, 03, 27, 20, 12, 37",29.896809669211194
"2019, 03, 27, 20, 12, 39",32.35808615776081
"2019, 03, 27, 20, 12, 41",32.7688195959596
"2019, 03, 27, 20, 12, 43",25.99084137755102
"2019, 03, 27, 20, 12, 45",32.83808771929825
"2019, 03, 27, 20, 12, 47",29.10908607594937
"2019, 03, 27, 20, 12, 49",31.993818434343435
"2019, 03, 27, 20, 12, 51",33.86555137844611
"2019, 03, 27, 20, 12, 53",30.378163939393936
"2019, 03, 27, 20, 12, 55",34.82165019900498
"2019, 03, 27, 20, 12, 57",28.927424257425745
"2019, 03, 27, 20, 12, 59",29.220603417085428
"2019, 03, 27, 20, 13, 01",29.399939393939395
"2019, 03, 27, 20, 13, 03",73.74792166233767
"2019, 03, 27, 20, 13, 05",64.56912658354115
"2019, 03, 27, 20, 13, 07",69.28267005102042
"2019, 03, 27, 20, 13, 09",63.655037027707806
"2019, 03, 27, 20, 13, 11",70.08507681818182
"2019, 03, 27, 20, 13, 13",61.24367558974358
"2019, 03, 27, 20, 13, 15",71.94882918367347
"2019, 03, 27, 20, 13, 17",64.27861806122449
"2019, 03, 27, 20, 13, 19",56.9364323929471
"2019, 03, 27, 20, 13, 21",65.3809886005089
"2019, 03, 27, 20, 13, 23",61.16883255696203
"2019, 03, 27, 20, 13, 25",55.39101154639175
"2019, 03, 27, 20, 13, 27",53.56431113924051
"2019, 03, 27, 20, 13, 29",67.91580076923077
"2019, 03, 27, 20, 13, 31",52.982306649616376
"2019, 03, 27, 20, 13, 33",68.063446870229
"2019, 03, 27, 20, 13, 35",60.31026601542416
"2019, 03, 27, 20, 13, 37",53.076605
"2019, 03, 27, 20, 13, 39",57.2977174611399
"2019, 03, 27, 20, 13, 41",65.65789226315789
"2019, 03, 27, 20, 13, 43",61.18028363636364
"2019, 03, 27, 20, 13, 45",60.86692598465473
"2019, 03, 27, 20, 13, 47",69.65854595300262
"2019, 03, 27, 20, 13, 49",78.62989501298702
"2019, 03, 27, 20, 13, 51",63.64185387012987
"2019, 03, 27, 20, 13, 53",60.788879195979895
"2019, 03, 27, 20, 13, 55",64.22836025974026
"2019, 03, 27, 20, 13, 57",73.11170227390181
"2019, 03, 27, 20, 13, 59",60.837800413436696
"2019, 03, 27, 20, 14, 01",54.58072416452442
"2019, 03, 27, 20, 14, 03",21.20212193877551
"2019, 03, 27, 20, 14, 05",21.686131065989848
"2019, 03, 27, 20, 14, 07",23.899372397959183
"2019, 03, 27, 20, 14, 09",22.96262248101266
"2019, 03, 27, 20, 14, 11",23.16214579345088
"2019, 03, 27, 20, 14, 13",20.775647300771208
"2019, 03, 27, 20, 14, 15",16.92857807106599
"2019, 03, 27, 20, 14, 17",18.001795415617128
"2019, 03, 27, 20, 14, 19",23.152996879795396
"2019, 03, 27, 20, 14, 21",26.050442487309645
"2019, 03, 27, 20, 14, 23",20.245992121212122
"2019, 03, 27, 20, 14, 25",18.72700969543147
"2019, 03, 27, 20, 14, 28",19.409689444444446
"2019, 03, 27, 20, 14, 30",19.03245186868687
"2019, 03, 27, 20, 14, 32",20.23524255102041
"2019, 03, 27, 20, 14, 34",18.720624325699745
"2019, 03, 27, 20, 14, 36",19.248090812182742
"2019, 03, 27, 20, 14, 38",21.19266512562814
"2019, 03, 27, 20, 14, 40",18.266523358778624
"2019, 03, 27, 20, 14, 42",21.51903017721519
"2019, 03, 27, 20, 14, 44",19.696335765306124
"2019, 03, 27, 20, 14, 46",20.09219663265306
"2019, 03, 27, 20, 14, 48",15.087084343434343
"2019, 03, 27, 20, 14, 50",22.83143462915601
"2019, 03, 27, 20, 14, 52",22.847916624685137
"2019, 03, 27, 20, 14, 54",17.58125270886076
"2019, 03, 27, 20, 14, 56",21.009977575757578
"2019, 03, 27, 20, 14, 58",15.99400508816121
"2019, 03, 27, 20, 15, 00",24.076624494949495
"2019, 03, 27, 20, 15, 02",22.0505569
"2019, 03, 27, 20, 15, 04",19.60825196930946
"2019, 03, 27, 20, 15, 06",25.63830556962025
"2019, 03, 27, 20, 15, 08",16.177252695214108
"2019, 03, 27, 20, 15, 10",22.06060040609137
"2019, 03, 27, 20, 15, 12",15.122141899999999
"2019, 03, 27, 20, 15, 14",20.016820810126582
"2019, 03, 27, 20, 15, 16",19.806750502512564
"2019, 03, 27, 20, 15, 18",17.84622141772152
"2019, 03, 27, 20, 15, 20",21.621166246851388
"2019, 03, 27, 20, 15, 22",22.794202040816327
"2019, 03, 27, 20, 15, 24",18.912717091836733
"2019, 03, 27, 20, 15, 26",21.016994444444446
"2019, 03, 27, 20, 15, 28",17.964493520408165
"2019, 03, 27, 20, 15, 30",18.494747157360404
"2019, 03, 27, 20, 15, 32",19.300711088607596
"2019, 03, 27, 20, 15, 34",16.912135516372796
"2019, 03, 27, 20, 15, 36",18.775768877551023
"2019, 03, 27, 20, 15, 38",25.43600095717884
"2019, 03, 27, 20, 15, 40",19.03816217721519
"2019, 03, 27, 20, 15, 42",23.18400030534351
"2019, 03, 27, 20, 15, 44",23.211093030303033
"2019, 03, 27, 20, 15, 46",21.62280187341772
"2019, 03, 27, 20, 15, 48",19.878142697201017
"2019, 03, 27, 20, 15, 50",16.588298095238095
"2019, 03, 27, 20, 15, 52",19.449740906801008
"2019, 03, 27, 20, 15, 54",19.706502720403023
"2019, 03, 27, 20, 15, 56",20.074324467005074
"2019, 03, 27, 20, 15, 58",13.1610462278481
"2019, 03, 27, 20, 16, 00",20.59454513994911
"2019, 03, 27, 20, 16, 02",63.77105236641222
"2019, 03, 27, 20, 16, 04",77.02136092783505
"2019, 03, 27, 20, 16, 06",84.20214708010336
"2019, 03, 27, 20, 16, 08",82.6967119072165
"2019, 03, 27, 20, 16, 10",75.65308808290155
"2019, 03, 27, 20, 16, 12",90.0974296875
"2019, 03, 27, 20, 16, 14",82.6593181818182
"2019, 03, 27, 20, 16, 16",80.05102183673469
"2019, 03, 27, 20, 16, 18",79.59243225974026
"2019, 03, 27, 20, 16, 20",85.10192905370843
"2019, 03, 27, 20, 16, 22",87.39258726804124
"2019, 03, 27, 20, 16, 24",82.0994571722365
"2019, 03, 27, 20, 16, 26",75.44157295336788
"2019, 03, 27, 20, 16, 28",83.42531503836317
"2019, 03, 27, 20, 16, 30",73.01805979381444
"2019, 03, 27, 20, 16, 32",76.11554633766234
"2019, 03, 27, 20, 16, 34",78.25426853470438
"2019, 03, 27, 20, 16, 36",86.07727165803108
"2019, 03, 27, 20, 16, 38",81.8204838961039
"2019, 03, 27, 20, 16, 40",83.94078984693878
"2019, 03, 27, 20, 16, 42",84.32965297435896
"2019, 03, 27, 20, 16, 44",83.40713
"2019, 03, 27, 20, 16, 46",86.5703515681234
"2019, 03, 27, 20, 16, 48",81.3428150886076
"2019, 03, 27, 20, 16, 50",89.856973626943
"2019, 03, 27, 20, 16, 52",86.60638925831202
"2019, 03, 27, 20, 16, 54",82.37900118556702
"2019, 03, 27, 20, 16, 56",79.68964757033248
"2019, 03, 27, 20, 16, 58",81.46743659033079
"2019, 03, 27, 20, 17, 00",88.99863742930592
"2019, 03, 27, 20, 17, 02",33.606105873417725
"2019, 03, 27, 20, 17, 04",24.805825924050634
"2019, 03, 27, 20, 17, 06",28.02287
"2019, 03, 27, 20, 17, 08",27.657945858585858
"2019, 03, 27, 20, 17, 10",29.436803443037974
"2019, 03, 27, 20, 17, 12",33.51758241206031
"2019, 03, 27, 20, 17, 14",27.909376318407958
"2019, 03, 27, 20, 17, 16",33.620608274111675
"2019, 03, 27, 20, 17, 18",25.12411426395939
"2019, 03, 27, 20, 17, 20",22.812781005025126
"2019, 03, 27, 20, 17, 22",31.502700564102565
"2019, 03, 27, 20, 17, 24",33.350827826086956
"2019, 03, 27, 20, 17, 26",31.80317409669211
"2019, 03, 27, 20, 17, 28",39.75094323232323
"2019, 03, 27, 20, 17, 30",25.80070463104326
"2019, 03, 27, 20, 17, 32",27.228605459183676
"2019, 03, 27, 20, 17, 34",27.421218625954197
"2019, 03, 27, 20, 17, 36",29.547578153846153
"2019, 03, 27, 20, 17, 38",27.81075807106599
"2019, 03, 27, 20, 17, 40",28.723494987341773
"2019, 03, 27, 20, 17, 42",25.998324310776944
"2019, 03, 27, 20, 17, 44",27.487136879795397
"2019, 03, 27, 20, 17, 46",32.12963892857143
"2019, 03, 27, 20, 17, 48",28.952432378516622
"2019, 03, 27, 20, 17, 50",33.294922481012655
"2019, 03, 27, 20, 17, 52",29.35579664974619
"2019, 03, 27, 20, 17, 54",29.917007230769233
"2019, 03, 27, 20, 17, 56",26.58205418367347
"2019, 03, 27, 20, 17, 58",27.667742412060303
"2019, 03, 27, 20, 18, 00",31.522319948717946
"2019, 03, 27, 20, 18, 02",55.05611472868217
"2019, 03, 27, 20, 18, 04",62.012794123711345
"2019, 03, 27, 20, 18, 06",65.90589202046036
"2019, 03, 27, 20, 18, 08",64.5270754005168
"2019, 03, 27, 20, 18, 10",64.01668744186047
"2019, 03, 27, 20, 18, 12",71.0687981025641
"2019, 03, 27, 20, 18, 14",59.18027299232737
"2019, 03, 27, 20, 18, 16",65.7528396373057
"2019, 03, 27, 20, 18, 18",57.81285244215938
"2019, 03, 27, 20, 18, 20",60.39252412371135
"2019, 03, 27, 20, 18, 22",59.81987554987212
"2019, 03, 27, 20, 18, 24",54.40135345454545
"2019, 03, 27, 20, 18, 26",51.408764215938305
"2019, 03, 27, 20, 18, 28",63.53081121447028
"2019, 03, 27, 20, 18, 30",55.685073333333335
"2019, 03, 27, 20, 18, 32",59.729726189258315
"2019, 03, 27, 20, 18, 34",64.24207202072539
"2019, 03, 27, 20, 18, 36",53.64552061381074
"2019, 03, 27, 20, 18, 38",59.136010992366415
"2019, 03, 27, 20, 18, 40",61.183821653746776
"2019, 03, 27, 20, 18, 42",62.21580393861893
"2019, 03, 27, 20, 18, 44",59.26448471794872
"2019, 03, 27, 20, 18, 46",58.46200096938775
"2019, 03, 27, 20, 18, 48",68.90801002570694
"2019, 03, 27, 20, 18, 50",69.76471515306123
"2019, 03, 27, 20, 18, 52",63.99984663265306
"2019, 03, 27, 20, 18, 54",60.46378828644501
"2019, 03, 27, 20, 18, 56",61.52822301298701
"2019, 03, 27, 20, 18, 58",60.29121436692506
"2019, 03, 27, 20, 19, 00",49.371242512562816
"2019, 03, 27, 20, 19, 02",22.635718075949367
"2019, 03, 27, 20, 19, 04",26.773876051282052
"2019, 03, 27, 20, 19, 07",20.365811836734693
"2019, 03, 27, 20, 19, 09",20.28797269035533
"2019, 03, 27, 20, 19, 11",18.18303848101266
"2019, 03, 27, 20, 19, 13",23.252010890585243
"2019, 03, 27, 20, 19, 15",17.52797005050505
"2019, 03, 27, 20, 19, 17",18.658144658227847
"2019, 03, 27, 20, 19, 19",22.42350146095718
"2019, 03, 27, 20, 19, 21",23.918070152284262
"2019, 03, 27, 20, 19, 23",21.092224120603014
"2019, 03, 27, 20, 19, 25",19.12276055415617
"2019, 03, 27, 20, 19, 27",26.589140860759493
"2019, 03, 27, 20, 19, 29",24.032412631578946
"2019, 03, 27, 20, 19, 31",22.446819236641222
"2019, 03, 27, 20, 19, 33",26.24873712846348
"2019, 03, 27, 20, 19, 35",17.69709047619048
"2019, 03, 27, 20, 19, 37",21.641314467005078
"2019, 03, 27, 20, 19, 39",24.047594010152284
"2019, 03, 27, 20, 19, 41",23.677398484848485
"2019, 03, 27, 20, 19, 43",20.219068059701492
"2019, 03, 27, 20, 19, 45",21.243945276381908
"2019, 03, 27, 20, 19, 47",22.301972824427484
"2019, 03, 27, 20, 19, 49",21.974007132169575
"2019, 03, 27, 20, 19, 51",17.860293585858585
"2019, 03, 27, 20, 19, 53",19.93660557544757
"2019, 03, 27, 20, 19, 55",17.917922626262627
"2019, 03, 27, 20, 19, 57",17.90765812658228
"2019, 03, 27, 20, 19, 59",22.748966923076924
"2019, 03, 27, 20, 20, 01",15.526379746192893
"2019, 03, 27, 20, 20, 03",16.50901081218274
"2019, 03, 27, 20, 20, 05",15.500060203562342
"2019, 03, 27, 20, 20, 07",21.264267568922307
"2019, 03, 27, 20, 20, 09",17.83514095959596
"2019, 03, 27, 20, 20, 11",20.956302646310434
"2019, 03, 27, 20, 20, 13",21.14757525510204
"2019, 03, 27, 20, 20, 15",17.402444060913705
"2019, 03, 27, 20, 20, 17",19.699939794871796
"2019, 03, 27, 20, 20, 19",25.690052571428573
"2019, 03, 27, 20, 20, 21",18.302607091836734
"2019, 03, 27, 20, 20, 23",19.27080654822335
"2019, 03, 27, 20, 20, 25",22.756147135416665
"2019, 03, 27, 20, 20, 27",17.49692454780362
"2019, 03, 27, 20, 20, 29",20.803467493670887
"2019, 03, 27, 20, 20, 31",17.725086205128203
"2019, 03, 27, 20, 20, 33",19.27967118987342
"2019, 03, 27, 20, 20, 35",20.39818814249364
"2019, 03, 27, 20, 20, 37",15.971695652173912
"2019, 03, 27, 20, 20, 39",21.698708797953962
"2019, 03, 27, 20, 20, 41",21.08477269035533
"2019, 03, 27, 20, 20, 43",19.09646905370844
"2019, 03, 27, 20, 20, 45",16.663832276214833
"2019, 03, 27, 20, 20, 47",16.23951027989822
"2019, 03, 27, 20, 20, 49",22.157370656565657
"2019, 03, 27, 20, 20, 51",17.442189540816326
"2019, 03, 27, 20, 20, 53",16.51068725440806
"2019, 03, 27, 20, 20, 55",21.30446314720812
"2019, 03, 27, 20, 20, 57",19.013489081632652
"2019, 03, 27, 20, 20, 59",20.34197086734694
"2019, 03, 27, 20, 21, 01",15.603401526717558
"2019, 03, 27, 20, 21, 03",72.80013530927835
"2019, 03, 27, 20, 21, 05",70.97485428571429
"2019, 03, 27, 20, 21, 07",79.87987355670103
"2019, 03, 27, 20, 21, 09",78.48589829457364
"2019, 03, 27, 20, 21, 11",69.92970878552973
"2019, 03, 27, 20, 21, 13",81.67515403598972
"2019, 03, 27, 20, 21, 15",84.05591440414508
"2019, 03, 27, 20, 21, 17",77.35417947780678
"2019, 03, 27, 20, 21, 19",67.85727661458333
"2019, 03, 27, 20, 21, 21",80.62075948849105
"2019, 03, 27, 20, 21, 23",84.75425791666666
"2019, 03, 27, 20, 21, 25",66.99211196891191
"2019, 03, 27, 20, 21, 27",74.54414464751959
"2019, 03, 27, 20, 21, 29",74.62575293814433
"2019, 03, 27, 20, 21, 31",71.89699943152455
"2019, 03, 27, 20, 21, 33",78.09483666666667
"2019, 03, 27, 20, 21, 35",71.48634458762886
"2019, 03, 27, 20, 21, 37",76.93850124675325
"2019, 03, 27, 20, 21, 39",80.35219412987013
"2019, 03, 27, 20, 21, 41",74.06073522077922
"2019, 03, 27, 20, 21, 43",79.06510045685279
"2019, 03, 27, 20, 21, 45",73.97210589147288
"2019, 03, 27, 20, 21, 47",78.62987572916667
"2019, 03, 27, 20, 21, 49",75.86606090452261
"2019, 03, 27, 20, 21, 51",76.24116407216495
"2019, 03, 27, 20, 21, 53",71.69983002557545
"2019, 03, 27, 20, 21, 55",76.47359415617129
"2019, 03, 27, 20, 21, 57",63.463598899999994
"2019, 03, 27, 20, 21, 59",70.8593183248731
"2019, 03, 27, 20, 22, 01",74.46445485861183
"2019, 03, 27, 20, 22, 03",23.379227537688443
"2019, 03, 27, 20, 22, 05",34.279929820051414
"2019, 03, 27, 20, 22, 07",17.74405580808081
"2019, 03, 27, 20, 22, 09",23.865292607594938
"2019, 03, 27, 20, 22, 11",27.38364388746803
"2019, 03, 27, 20, 22, 13",29.281407109974424
"2019, 03, 27, 20, 22, 15",29.0607105370844
"2019, 03, 27, 20, 22, 17",28.65238551020408
"2019, 03, 27, 20, 22, 19",21.85426303030303
"2019, 03, 27, 20, 22, 21",23.21432951898734
"2019, 03, 27, 20, 22, 23",24.36946585858586
"2019, 03, 27, 20, 22, 25",30.32286942643391
"2019, 03, 27, 20, 22, 27",29.3075337721519
"2019, 03, 27, 20, 22, 29",31.67366809160305
"2019, 03, 27, 20, 22, 31",30.000775754475704
"2019, 03, 27, 20, 22, 33",34.574369207161126
"2019, 03, 27, 20, 22, 35",24.350929648241205
"2019, 03, 27, 20, 22, 37",23.44611924050633
"2019, 03, 27, 20, 22, 39",24.80073309462916
"2019, 03, 27, 20, 22, 41",27.2601801511335
"2019, 03, 27, 20, 22, 43",25.070300404040402
"2019, 03, 27, 20, 22, 45",27.50466158567775
"2019, 03, 27, 20, 22, 47",31.14136535714286
"2019, 03, 27, 20, 22, 49",27.35254168797954
"2019, 03, 27, 20, 22, 51",28.974061023017907
"2019, 03, 27, 20, 22, 53",23.735491624365483
"2019, 03, 27, 20, 22, 55",41.37006536986301
"2019, 03, 27, 20, 22, 57",23.823324506329115
"2019, 03, 27, 20, 22, 59",23.301364783715012
"2019, 03, 27, 20, 23, 01",23.33865538071066
"2019, 03, 27, 20, 23, 03",54.435127814910025
"2019, 03, 27, 20, 23, 05",56.787839643765906
"2019, 03, 27, 20, 23, 07",60.84629728900256
"2019, 03, 27, 20, 23, 09",64.7236628051948
"2019, 03, 27, 20, 23, 11",65.00723701799485
"2019, 03, 27, 20, 23, 13",56.22588666666667
"2019, 03, 27, 20, 23, 15",50.78309442455243
"2019, 03, 27, 20, 23, 17",55.448748205128204
"2019, 03, 27, 20, 23, 19",58.24929969151671
"2019, 03, 27, 20, 23, 21",60.37211985
"2019, 03, 27, 20, 23, 23",56.592434241645236
